"SAMPLEID","LAT","LONG","INDEX_REGION","INDEX_NAME","ni_total","nt_CruMol","pi_ffg_pred","pi_ffg_shred","pi_habit_cling","pi_CruMol","nt_tv_toler","pt_NonIns","pi_habit_climb","pi_EPT","pi_EPTNoBaeHydro","pi_tv_toler","nt_EPT","pi_Cru","pt_tv_intol","nt_NonIns","pi_ffg_scrap","pi_IsopGastHiru","pi_NonIns","pi_Pleco","pt_tv_toler","pi_ffg_col","pi_habit_sprawl","nt_Trich","nt_habit_cling","pi_tv_intol"
"130211-8/26/13",42.26391,-84.96836,"WESTFLAT","MIEGLE_2020",367,6,13.0790190735695,10.6267029972752,63.2152588555858,8.71934604904632,3,21.6216216216216,1.90735694822888,59.4005449591281,14.1689373297003,0.817438692098093,12,6.81198910081744,18.9189189189189,8,4.08719346049046,1.36239782016349,13.8964577656676,0.272479564032698,8.10810810810811,58.0381471389646,4.63215258855586,6,13,9.80926430517711
"130211-8/26/15",42.26391,-84.96836,"WESTFLAT","MIEGLE_2020",325,8,11.0769230769231,11.3846153846154,44.6153846153846,13.5384615384615,5,25,5.84615384615385,45.2307692307692,26.1538461538462,2.76923076923077,13,10.1538461538462,15,10,14.1538461538462,4,19.0769230769231,0,12.5,52,2.46153846153846,6,15,16.9230769230769
"130211-8/31/11",42.26391,-84.96836,"WESTFLAT","MIEGLE_2020",342,8,23.6842105263158,10.5263157894737,53.5087719298246,13.4502923976608,4,28.5714285714286,11.1111111111111,48.8304093567251,22.2222222222222,8.7719298245614,13,8.7719298245614,22.8571428571429,10,9.94152046783626,4.09356725146199,14.0350877192982,0.584795321637427,11.4285714285714,19.0058479532164,9.06432748538012,7,14,33.625730994152
"130211-9/11/12",42.26391,-84.96836,"WESTFLAT","MIEGLE_2020",365,10,9.04109589041096,34.5205479452055,46.027397260274,38.0821917808219,6,32.5,11.5068493150685,40.2739726027397,24.3835616438356,9.04109589041096,13,31.5068493150685,17.5,13,12.8767123287671,6.3013698630137,39.1780821917808,0,15,16.1643835616438,8.76712328767123,8,13,29.5890410958904
"130211-9/9/10",42.26391,-84.96836,"WESTFLAT","MIEGLE_2020",321,8,2.80373831775701,5.29595015576324,86.2928348909657,4.98442367601246,4,35.2941176470588,1.86915887850467,27.7258566978193,14.018691588785,1.24610591900312,11,3.11526479750779,17.6470588235294,12,8.41121495327103,1.86915887850467,6.23052959501558,0.623052959501558,11.7647058823529,12.7725856697819,3.11526479750779,5,12,16.1993769470405
"130310-8/30/17",42.251389,-84.98361,"WESTFLAT","MIEGLE_2020",304,5,34.2105263157895,30.9210526315789,4.93421052631579,50.3289473684211,6,28.5714285714286,25.9868421052632,5.92105263157895,4.93421052631579,21.0526315789474,7,25.9868421052632,10.7142857142857,8,27.9605263157895,24.6710526315789,81.9078947368421,0,21.4285714285714,5.92105263157895,2.30263157894737,6,8,2.63157894736842
"130310-8/31/16",42.251389,-84.98361,"WESTFLAT","MIEGLE_2020",329,4,10.6382978723404,15.8054711246201,25.531914893617,48.3282674772036,7,32,33.7386018237082,24.6200607902736,1.21580547112462,20.0607902735562,4,14.8936170212766,8,8,30.6990881458967,31.306990881459,56.2310030395137,0,28,38.2978723404255,5.47112462006079,2,7,1.21580547112462
"130313-9/9/09",42.26089,-85.16008,"WESTSTEEP","MIEGLE_2020",344,7,10.7558139534884,7.55813953488372,70.3488372093023,10.7558139534884,4,25,11.9186046511628,45.0581395348837,10.1744186046512,9.59302325581395,10,6.1046511627907,17.8571428571429,7,11.046511627907,4.94186046511628,10.7558139534884,0.290697674418605,14.2857142857143,18.8953488372093,8.72093023255814,3,12,37.5
"130324-8/31/16",41.80182,-85.11642,"WESTFLAT","MIEGLE_2020",359,6,6.96378830083565,24.5125348189415,30.9192200557103,37.883008356546,6,28.125,16.7130919220056,26.7409470752089,7.79944289693593,19.7771587743733,8,22.2841225626741,18.75,9,17.8272980501393,11.9777158774373,43.7325905292479,0,18.75,40.6685236768802,3.62116991643454,6,10,9.19220055710306
"130325-9/3/10",41.84061,-85.29175,"WESTFLAT","MIEGLE_2020",315,7,9.20634920634921,8.25396825396825,33.968253968254,60,5,31.25,37.4603174603175,13.6507936507937,9.52380952380952,17.1428571428571,10,2.53968253968254,18.75,10,53.6507936507937,49.8412698412698,61.9047619047619,0.317460317460317,15.625,20,6.34920634920635,8,11,5.3968253968254
"130333-8/27/14",42.29702,-84.86264,"WESTFLAT","MIEGLE_2020",250,7,16,16.8,30,23.2,6,26.6666666666667,18,22.8,22.8,25.6,6,11.6,16.6666666666667,8,26.8,7.6,26.4,0,20,36.4,4.4,4,7,22.4
"130335-8/25/14",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",341,5,10.2639296187683,30.791788856305,32.8445747800587,28.7390029325513,6,22.2222222222222,7.33137829912023,41.6422287390029,16.1290322580645,3.2258064516129,12,24.0469208211144,16.6666666666667,8,11.4369501466276,4.98533724340176,34.3108504398827,0,16.6666666666667,25.2199413489736,9.3841642228739,7,11,25.8064516129032
"130335-8/26/15",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",334,6,8.68263473053892,31.1377245508982,23.0538922155689,36.5269461077844,4,27.2727272727273,8.98203592814371,32.9341317365269,16.4670658682635,2.69461077844311,11,31.1377245508982,12.1212121212121,9,10.1796407185629,5.08982035928144,41.0179640718563,0,12.1212121212121,34.7305389221557,2.9940119760479,5,10,16.7664670658683
"130335-8/29/11",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",331,3,7.85498489425982,0.906344410876133,85.4984894259819,0.906344410876133,1,20.8333333333333,5.4380664652568,66.7673716012085,20.5438066465257,0.302114803625378,8,0.302114803625378,16.6666666666667,5,17.8247734138973,0.604229607250755,2.7190332326284,0,4.16666666666667,41.0876132930514,0.906344410876133,4,8,15.7099697885196
"130335-8/29/13",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",318,4,19.811320754717,12.5786163522013,37.7358490566038,12.5786163522013,4,19.4444444444444,14.4654088050314,45.5974842767296,29.2452830188679,8.80503144654088,14,5.9748427672956,22.2222222222222,7,21.6981132075472,6.60377358490566,21.3836477987421,0,11.1111111111111,41.5094339622642,14.4654088050314,8,11,12.5786163522013
"130335-8/30/16",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",314,4,7.00636942675159,27.7070063694268,29.2993630573248,40.4458598726115,4,28.5714285714286,13.6942675159236,37.5796178343949,12.7388535031847,7.96178343949045,5,28.0254777070064,10.7142857142857,8,24.8407643312102,12.7388535031847,44.9044585987261,0,14.2857142857143,30.2547770700637,1.59235668789809,4,7,21.3375796178344
"130335-8/30/17",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",345,5,11.304347826087,27.8260869565217,17.6811594202899,29.8550724637681,4,27.2727272727273,8.11594202898551,40.2898550724638,31.5942028985507,2.60869565217391,11,25.7971014492754,18.1818181818182,9,31.5942028985507,4.05797101449275,36.5217391304348,0,12.1212121212121,20,4.34782608695652,7,9,34.2028985507246
"130335-9/11/12",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",354,5,2.82485875706215,9.03954802259887,35.0282485875706,7.90960451977401,8,22.5806451612903,3.67231638418079,40.3954802259887,15.2542372881356,4.51977401129944,10,5.08474576271186,16.1290322580645,7,8.19209039548023,2.82485875706215,9.6045197740113,0,25.8064516129032,48.5875706214689,5.08474576271186,5,10,32.4858757062147
"130335-9/16/10",42.251717,-84.9885712,"WESTFLAT","MIEGLE_2020",197,1,1.01522842639594,0,19.2893401015228,0.50761421319797,1,28.5714285714286,1.52284263959391,10.6598984771574,0,0.50761421319797,1,0,0,2,0.50761421319797,0.50761421319797,4.56852791878173,0,14.2857142857143,90.8629441624365,0,0,4,0
"130336-8/29/11",42.2394598,-84.9632235,"WESTFLAT","MIEGLE_2020",290,5,8.27586206896552,2.75862068965517,0,62.7586206896552,4,50,2.41379310344828,22.4137931034483,22.4137931034483,3.79310344827586,1,2.75862068965517,0,7,1.03448275862069,8.96551724137931,72.7586206896552,0,28.5714285714286,28.9655172413793,30,0,0,0
"130336-9/16/10",42.2394598,-84.9632235,"WESTFLAT","MIEGLE_2020",291,5,14.0893470790378,12.0274914089347,0.687285223367698,42.9553264604811,3,57.1428571428571,6.52920962199313,13.0584192439863,13.0584192439863,4.12371134020619,2,11.6838487972509,7.14285714285714,8,3.43642611683849,14.0893470790378,56.701030927835,0,21.4285714285714,42.6116838487972,26.1168384879725,1,2,0.343642611683849
"130344-9/10/09",42.25794,-85.08117,"WESTSTEEP","MIEGLE_2020",341,4,13.4897360703812,34.6041055718475,13.1964809384164,25.2199413489736,8,33.3333333333333,2.93255131964809,8.79765395894428,1.75953079178886,43.4017595307918,4,24.3401759530792,4.16666666666667,8,1.17302052785924,25.8064516129032,42.8152492668622,0,33.3333333333333,41.3489736070381,4.39882697947214,2,5,4.10557184750733
"130346-9/15/09",42.39653,-85.13157,"WESTFLAT","MIEGLE_2020",287,7,17.0731707317073,47.0383275261324,27.5261324041812,52.9616724738676,7,24.2424242424242,12.5435540069686,15.3310104529617,10.801393728223,11.8466898954704,10,48.0836236933798,18.1818181818182,8,9.40766550522648,1.39372822299652,56.4459930313589,0.348432055749129,21.2121212121212,21.2543554006969,1.39372822299652,5,11,9.05923344947735
"130362-8/29/06",42.31919,-85.17049,"WESTFLAT","MIEGLE_2020",352,8,10.2272727272727,13.3522727272727,37.2159090909091,21.3068181818182,6,33.3333333333333,2.27272727272727,38.6363636363636,14.7727272727273,16.1931818181818,11,11.9318181818182,12.1212121212121,11,5.68181818181818,3.97727272727273,25,0,18.1818181818182,38.6363636363636,3.125,5,10,24.1477272727273
"130374-9/9/09",42.29055,-85.11351,"WESTFLAT","MIEGLE_2020",275,5,10.5454545454545,13.0909090909091,68.7272727272727,16.3636363636364,5,17.6470588235294,10.5454545454545,50.9090909090909,16,6.90909090909091,13,12.7272727272727,29.4117647058824,6,8,5.81818181818182,17.4545454545455,0.363636363636364,14.7058823529412,26.1818181818182,1.81818181818182,8,15,40.3636363636364
"130383-8/29/06",42.31827,-85.17252,"WESTFLAT","MIEGLE_2020",302,8,9.60264900662252,20.1986754966887,32.4503311258278,24.1721854304636,6,32.3529411764706,7.28476821192053,33.4437086092715,17.2185430463576,19.5364238410596,9,16.2251655629139,8.82352941176471,11,8.94039735099338,5.96026490066225,27.1523178807947,0,17.6470588235294,42.7152317880795,5.29801324503311,5,10,15.2317880794702
"130395-8/27/09",42.13106,-84.73036,"WESTFLAT","MIEGLE_2020",244,6,2.04918032786885,33.6065573770492,16.8032786885246,65.1639344262295,1,28.5714285714286,34.8360655737705,21.7213114754098,15.983606557377,6.14754098360656,10,29.9180327868852,28.5714285714286,6,39.7540983606557,32.7868852459016,65.1639344262295,0,4.76190476190476,15.983606557377,4.50819672131148,7,11,15.5737704918033
"130396-9/8/09",42.27325,-84.8254,"WESTFLAT","MIEGLE_2020",303,7,7.59075907590759,16.8316831683168,49.8349834983498,23.4323432343234,2,27.5862068965517,11.2211221122112,56.4356435643564,35.3135313531353,2.64026402640264,11,14.5214521452145,27.5862068965517,8,35.3135313531353,9.24092409240924,23.7623762376238,0,6.89655172413793,20.1320132013201,2.31023102310231,6,12,39.9339933993399
"130397-9/8/09",42.24568,-84.753,"WESTFLAT","MIEGLE_2020",264,6,0.757575757575758,26.1363636363636,45.0757575757576,40.530303030303,0,33.3333333333333,11.3636363636364,48.4848484848485,28.030303030303,0,11,24.2424242424242,33.3333333333333,8,29.5454545454545,12.8787878787879,42.8030303030303,0,0,13.6363636363636,2.65151515151515,6,11,39.7727272727273
"130398-9/8/09",42.21476,-84.88761,"WESTFLAT","MIEGLE_2020",279,3,46.2365591397849,26.8817204301075,39.0681003584229,12.1863799283154,7,15.3846153846154,30.4659498207885,30.8243727598566,26.8817204301075,16.1290322580645,7,10.0358422939068,19.2307692307692,4,2.5089605734767,2.1505376344086,12.9032258064516,0,26.9230769230769,9.31899641577061,17.2043010752688,6,8,16.8458781362007
"130399-9/8/09",42.33439,-84.80438,"WESTFLAT","MIEGLE_2020",261,5,20.3065134099617,9.57854406130268,38.6973180076628,24.904214559387,1,32,7.27969348659004,36.3984674329502,19.1570881226054,6.89655172413793,9,1.14942528735632,16,8,9.19540229885057,0.383141762452107,26.4367816091954,0,4,19.9233716475096,19.9233716475096,7,7,25.6704980842912
"130400-9/10/09",42.31509,-84.98075,"WESTFLAT","MIEGLE_2020",316,4,13.9240506329114,2.84810126582278,16.4556962025316,5.69620253164557,8,21.4285714285714,9.81012658227848,4.43037974683544,1.58227848101266,9.81012658227848,4,2.53164556962025,7.14285714285714,6,3.16455696202532,4.43037974683544,7.59493670886076,0,28.5714285714286,64.2405063291139,6.9620253164557,2,5,2.84810126582278
"130401-9/10/09",42.27147,-85.18882,"WESTFLAT","MIEGLE_2020",274,5,11.3138686131387,34.3065693430657,41.6058394160584,44.5255474452555,1,27.2727272727273,13.1386861313869,27.7372262773723,6.56934306569343,3.28467153284672,8,39.4160583941606,22.7272727272727,6,7.66423357664234,4.74452554744526,44.8905109489051,0,4.54545454545455,29.1970802919708,2.55474452554745,6,9,18.2481751824818
"130401-9/3/14",42.27147,-85.18882,"WESTFLAT","MIEGLE_2020",288,2,19.0972222222222,12.8472222222222,62.5,11.1111111111111,1,20,15.9722222222222,31.5972222222222,4.86111111111111,0.347222222222222,5,11.1111111111111,15,4,2.08333333333333,0,14.2361111111111,0,5,42.3611111111111,2.43055555555556,3,8,9.72222222222222
"130402-7/29/14",42.32256,-85.18568,"WESTFLAT","MIEGLE_2020",277,3,1.44404332129964,12.2743682310469,77.9783393501805,7.22021660649819,1,25,0.72202166064982,82.3104693140794,36.4620938628159,0.36101083032491,10,6.49819494584838,40,5,18.4115523465704,1.08303249097473,7.94223826714801,0,5,21.6606498194946,6.85920577617328,6,9,50.5415162454874
"130402-8/26/09",42.32256,-85.18568,"WESTFLAT","MIEGLE_2020",260,4,1.53846153846154,1.53846153846154,60.3846153846154,1.53846153846154,1,31.8181818181818,1.15384615384615,59.6153846153846,24.2307692307692,0.384615384615385,11,0.769230769230769,31.8181818181818,7,3.84615384615385,1.15384615384615,3.46153846153846,0,4.54545454545455,46.1538461538462,0.769230769230769,6,11,37.3076923076923
"130403-7/30/14",42.37374,-84.91739,"WESTFLAT","MIEGLE_2020",251,6,7.96812749003984,40.6374501992032,30.6772908366534,16.3346613545817,6,30.7692307692308,7.96812749003984,28.6852589641434,28.6852589641434,9.9601593625498,3,13.5458167330677,3.84615384615385,8,6.37450199203187,2.39043824701195,21.9123505976096,0,23.0769230769231,44.6215139442231,29.0836653386454,1,5,3.18725099601594
"130403-8/27/09",42.37374,-84.91739,"WESTFLAT","MIEGLE_2020",275,6,21.8181818181818,20.7272727272727,24,24.3636363636364,7,26.9230769230769,16.3636363636364,9.81818181818182,6.18181818181818,15.2727272727273,4,13.4545454545455,11.5384615384615,7,8,8.72727272727273,25.0909090909091,0,26.9230769230769,41.8181818181818,3.63636363636364,2,7,6.18181818181818
"130404-9/15/09",42.3951,-85.27715,"WESTFLAT","MIEGLE_2020",291,3,26.8041237113402,26.8041237113402,46.3917525773196,22.3367697594502,6,11.4285714285714,24.0549828178694,25.7731958762887,18.5567010309278,8.59106529209622,12,20.2749140893471,25.7142857142857,4,6.18556701030928,1.71821305841924,22.680412371134,0,17.1428571428571,20.2749140893471,11.340206185567,7,14,17.8694158075601
"130404-9/3/14",42.3951,-85.27715,"WESTFLAT","MIEGLE_2020",253,4,31.6205533596838,5.13833992094862,67.5889328063241,8.300395256917,1,24,9.48616600790514,56.5217391304348,7.5098814229249,0.395256916996047,7,5.92885375494071,24,6,6.32411067193676,2.37154150197628,9.09090909090909,1.18577075098814,4,47.4308300395257,1.97628458498024,2,9,11.8577075098814
"130405-8/27/15",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",299,4,22.4080267558528,63.2107023411371,23.7458193979933,64.2140468227425,4,25,16.0535117056856,7.35785953177258,0.668896321070234,1.33779264214047,4,63.2107023411371,8.33333333333333,6,1.00334448160535,0.668896321070234,65.2173913043478,0,16.6666666666667,9.69899665551839,1.00334448160535,3,10,3.01003344481605
"130405-8/28/14",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",253,7,29.6442687747036,45.8498023715415,14.6245059288538,50.9881422924901,6,29.4117647058824,14.2292490118577,5.13833992094862,3.16205533596838,3.55731225296443,6,45.0592885375494,8.82352941176471,10,5.53359683794466,5.92885375494071,58.102766798419,0,17.6470588235294,15.0197628458498,6.71936758893281,5,9,1.97628458498024
"130405-8/29/11",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",305,6,20,61.9672131147541,22.6229508196721,63.6065573770492,5,30.7692307692308,15.4098360655738,9.18032786885246,4.26229508196721,3.9344262295082,5,60.9836065573771,3.84615384615385,8,3.9344262295082,2.95081967213115,65.5737704918033,0,19.2307692307692,7.54098360655738,3.9344262295082,3,8,4.59016393442623
"130405-8/29/13",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",270,8,16.2962962962963,38.8888888888889,21.4814814814815,48.5185185185185,3,36.6666666666667,20,13.7037037037037,5.92592592592593,7.03703703703704,6,35.5555555555556,10,11,11.8518518518519,10.3703703703704,50.7407407407407,0,10,25.1851851851852,5.55555555555556,5,9,5.92592592592593
"130405-8/30/16",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",291,5,15.1202749140893,41.2371134020619,18.213058419244,40.5498281786942,5,26.6666666666667,15.4639175257732,8.59106529209622,4.46735395189003,2.74914089347079,4,37.4570446735395,6.66666666666667,8,1.71821305841924,1.71821305841924,50.8591065292096,0,16.6666666666667,37.8006872852234,3.43642611683849,3,7,3.78006872852234
"130405-8/30/17",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",273,5,12.8205128205128,44.3223443223443,10.6227106227106,56.4102564102564,4,26.6666666666667,4.76190476190476,6.95970695970696,5.86080586080586,2.1978021978022,6,42.8571428571429,10,8,5.86080586080586,3.2967032967033,60.0732600732601,0,13.3333333333333,23.0769230769231,4.76190476190476,6,10,1.83150183150183
"130405-9/11/12",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",316,5,9.81012658227848,65.1898734177215,7.59493670886076,72.1518987341772,4,29.6296296296296,8.22784810126582,1.89873417721519,0.949367088607595,1.89873417721519,5,64.2405063291139,7.40740740740741,8,2.53164556962025,2.53164556962025,73.1012658227848,0,14.8148148148148,16.1392405063291,2.21518987341772,4,6,0.949367088607595
"130405-9/16/10",42.2402,-84.97066,"WESTFLAT","MIEGLE_2020",349,6,11.4613180515759,33.5243553008596,38.3954154727794,47.5644699140401,7,29.6296296296296,18.3381088825215,10.0286532951289,4.87106017191977,4.01146131805158,6,31.2320916905444,11.1111111111111,8,10.3151862464183,10.8882521489971,48.7106017191977,0,25.9259259259259,19.1977077363897,5.73065902578797,4,6,2.29226361031519
"130406-8/24/15",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",387,8,7.49354005167959,9.04392764857881,53.2299741602067,8.78552971576227,4,25.5813953488372,2.32558139534884,60.7235142118863,28.4237726098191,1.80878552971576,17,6.2015503875969,27.906976744186,11,16.5374677002584,1.29198966408269,17.0542635658915,0.775193798449612,9.30232558139535,44.9612403100775,5.16795865633075,7,16,34.625322997416
"130406-8/26/14",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",275,5,5.81818181818182,6.90909090909091,52.7272727272727,9.09090909090909,2,25.8064516129032,6.90909090909091,60,34.9090909090909,1.81818181818182,14,3.27272727272727,29.0322580645161,8,29.8181818181818,5.45454545454545,14.1818181818182,0,6.45161290322581,39.2727272727273,7.63636363636364,7,12,43.2727272727273
"130406-8/28/13",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",326,8,13.1901840490798,7.97546012269939,46.0122699386503,5.21472392638037,3,25.5813953488372,3.98773006134969,65.0306748466258,40.4907975460123,1.84049079754601,15,3.06748466257669,20.9302325581395,11,21.1656441717791,1.84049079754601,13.4969325153374,0.306748466257669,6.97674418604651,50,13.8036809815951,8,14,27.6073619631902
"130406-8/31/11",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",314,9,9.23566878980892,7.00636942675159,58.2802547770701,10.1910828025478,5,26.1904761904762,6.68789808917197,60.5095541401274,31.5286624203822,2.54777070063694,15,4.14012738853503,23.8095238095238,11,16.8789808917197,5.09554140127389,12.1019108280255,0.636942675159236,11.9047619047619,38.8535031847134,4.45859872611465,8,14,28.343949044586
"130406-9/12/12",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",312,10,3.20512820512821,10.5769230769231,41.025641025641,22.1153846153846,3,31.5789473684211,8.97435897435897,50.9615384615385,26.2820512820513,1.92307692307692,14,7.37179487179487,23.6842105263158,12,22.4358974358974,8.01282051282051,25.3205128205128,0.641025641025641,7.89473684210526,33.3333333333333,4.80769230769231,7,18,33.3333333333333
"130406-9/15/10",42.25852,-85.00469,"WESTFLAT","MIEGLE_2020",308,9,9.09090909090909,15.9090909090909,53.2467532467532,26.6233766233766,5,28.9473684210526,13.3116883116883,44.8051948051948,19.8051948051948,3.8961038961039,13,15.2597402597403,23.6842105263158,11,19.4805194805195,8.76623376623377,27.5974025974026,0.649350649350649,13.1578947368421,36.3636363636364,2.27272727272727,6,15,19.1558441558442
"130407-9/3/10",42.08626,-85.26925,"WESTFLAT","MIEGLE_2020",283,6,9.18727915194346,15.1943462897526,70.6713780918728,15.9010600706714,6,20.5882352941176,6.71378091872791,66.7844522968198,60.4240282685512,2.82685512367491,11,10.2473498233216,23.5294117647059,7,6.00706713780919,2.82685512367491,16.6077738515901,2.82685512367491,17.6470588235294,13.7809187279152,4.9469964664311,5,16,57.5971731448763
"130408-8/31/10",42.1907,-85.08024,"WESTFLAT","MIEGLE_2020",311,5,11.5755627009646,4.18006430868167,77.1704180064309,5.14469453376206,4,22.5806451612903,9.64630225080386,36.9774919614148,15.4340836012862,5.78778135048232,11,1.92926045016077,32.258064516129,7,12.2186495176849,0.643086816720257,6.7524115755627,0.321543408360129,12.9032258064516,24.4372990353698,4.82315112540193,7,12,19.2926045016077
"130413-8/27/14",42.22177363,-84.90503818,"WESTFLAT","MIEGLE_2020",258,4,29.8449612403101,20.9302325581395,27.5193798449612,20.1550387596899,9,17.1428571428571,12.015503875969,22.093023255814,13.5658914728682,15.5038759689922,9,16.6666666666667,20,6,6.2015503875969,3.87596899224806,21.3178294573643,0,25.7142857142857,31.3953488372093,4.65116279069767,5,10,17.4418604651163
"130414-8/27/14",42.17384218,-84.7915395,"WESTFLAT","MIEGLE_2020",413,6,22.0338983050847,38.0145278450363,42.6150121065375,52.7845036319613,5,25,34.1404358353511,18.4019370460048,11.3801452784504,7.50605326876513,8,36.8038740920097,15.625,8,15.9806295399516,15.4963680387409,53.5108958837772,0,15.625,12.8329297820823,2.6634382566586,5,12,10.6537530266344
"130415-7/1/14",42.35411908,-85.24906708,"WESTFLAT","MIEGLE_2020",284,6,12.6760563380282,23.943661971831,50.3521126760563,12.6760563380282,3,36,2.11267605633803,58.4507042253521,32.0422535211268,9.15492957746479,8,10.5633802816901,24,9,6.69014084507042,2.11267605633803,13.7323943661972,8.45070422535211,12,40.8450704225352,13.3802816901408,5,10,28.5211267605634
"140004-8/10/06",41.980004,-86.00139,"WESTFLAT","MIEGLE_2020",388,7,5.67010309278351,17.0103092783505,49.7422680412371,25.5154639175258,3,34.375,6.18556701030928,46.1340206185567,18.8144329896907,1.54639175257732,13,13.9175257731959,31.25,11,14.4329896907216,2.31958762886598,31.9587628865979,0.257731958762887,9.375,40.4639175257732,4.63917525773196,7,10,21.1340206185567
"140004-8/17/06",41.980004,-86.00139,"WESTFLAT","MIEGLE_2020",378,10,6.61375661375661,3.43915343915344,25.1322751322751,24.3386243386243,4,38.2352941176471,10.8465608465608,38.6243386243386,21.6931216931217,1.85185185185185,9,3.43915343915344,14.7058823529412,13,37.8306878306878,18.2539682539683,43.9153439153439,0,11.7647058823529,46.2962962962963,1.58730158730159,5,10,20.1058201058201
"140004-8/24/11",41.980004,-86.00139,"WESTFLAT","MIEGLE_2020",369,9,8.67208672086721,18.4281842818428,34.6883468834688,40.1084010840108,2,33.3333333333333,23.0352303523035,43.0894308943089,35.5013550135501,4.3360433604336,13,17.8861788617886,24.2424242424242,11,48.780487804878,17.8861788617886,40.650406504065,0.813008130081301,6.06060606060606,12.7371273712737,1.6260162601626,7,15,33.3333333333333
"140111-8/16/06",41.79694,-86.21472,"WESTFLAT","MIEGLE_2020",299,6,1.33779264214047,11.0367892976589,48.494983277592,28.7625418060201,4,40,6.68896321070234,22.0735785953177,12.0401337792642,8.02675585284281,4,10.7023411371237,15,8,7.35785953177258,7.69230769230769,36.4548494983278,0,20,22.4080267558528,0.334448160535117,3,9,21.0702341137124
"140111-8/17/11",41.79694,-86.21472,"WESTFLAT","MIEGLE_2020",332,6,5.42168674698795,2.40963855421687,60.5421686746988,8.13253012048193,4,30.7692307692308,6.62650602409639,54.5180722891566,1.20481927710843,4.81927710843374,5,2.40963855421687,11.5384615384615,8,5.72289156626506,5.12048192771084,9.63855421686747,0,15.3846153846154,75,0,3,10,8.43373493975904
"140111-8/29/16",41.79694,-86.21472,"WESTFLAT","MIEGLE_2020",274,5,9.12408759124088,21.5328467153285,54.3795620437956,21.1678832116788,8,24.1379310344828,5.47445255474453,40.1459854014599,5.83941605839416,5.10948905109489,6,19.3430656934307,10.3448275862069,7,1.45985401459854,1.82481751824818,23.3576642335766,0,27.5862068965517,38.3211678832117,3.64963503649635,5,9,15.3284671532847
"140118-9/13/10",41.8485,-85.9736,"WESTFLAT","MIEGLE_2020",370,9,2.97297297297297,19.4594594594595,61.8918918918919,22.1621621621622,7,26.3157894736842,8.64864864864865,57.8378378378378,15.9459459459459,6.48648648648649,15,12.1621621621622,23.6842105263158,10,14.3243243243243,8.91891891891892,22.7027027027027,0,18.4210526315789,46.2162162162162,7.83783783783784,9,16,17.5675675675676
"140130-8/24/11",41.99669,-85.98207,"WESTFLAT","MIEGLE_2020",297,10,12.1212121212121,11.7845117845118,30.976430976431,24.2424242424242,4,33.3333333333333,13.4680134680135,35.6902356902357,20.8754208754209,4.37710437710438,12,11.1111111111111,14.2857142857143,14,26.5993265993266,17.1717171717172,36.3636363636364,0,9.52380952380952,31.986531986532,7.07070707070707,6,14,31.6498316498317
"140142-8/10/06",41.98413,-86.16609,"WESTFLAT","MIEGLE_2020",248,5,6.85483870967742,25,68.9516129032258,20.1612903225806,2,27.2727272727273,8.46774193548387,45.1612903225806,26.2096774193548,1.20967741935484,9,18.5483870967742,22.7272727272727,6,12.0967741935484,2.41935483870968,20.9677419354839,0,9.09090909090909,16.9354838709677,6.85483870967742,7,12,35.4838709677419
"140142-8/17/06",41.98413,-86.16609,"WESTFLAT","MIEGLE_2020",251,6,14.7410358565737,23.9043824701195,60.9561752988048,22.7091633466135,4,26.6666666666667,10.7569721115538,38.6454183266932,16.7330677290837,3.18725099601594,8,19.9203187250996,20,8,10.7569721115538,3.58565737051793,24.7011952191235,0,13.3333333333333,22.7091633466135,5.1792828685259,6,12,30.2788844621514
"140154-8/15/06",41.90658,-86.2169,"WESTFLAT","MIEGLE_2020",309,6,3.88349514563107,7.11974110032362,67.3139158576052,11.6504854368932,3,30,2.26537216828479,61.4886731391586,35.2750809061489,6.47249190938511,11,4.53074433656958,26.6666666666667,9,4.85436893203883,1.61812297734628,19.7411003236246,1.61812297734628,10,21.3592233009709,1.61812297734628,8,12,58.252427184466
